ILMN_ID	GSM1847063	GSM1847064	GSM1847065	GSM1847066	GSM1847067	GSM1847068	GSM1847069	GSM1847070
ILMN_1248108	6.678301534582715	6.933598602761426	6.629383579280503	6.591391591148133	6.244710896521635	6.354803517284654	6.22805308958049	6.730945579271581
ILMN_1248125	5.5948629105547	5.657831189643754	5.412240921414971	5.7937473927754635	6.023016436061222	6.095389215865911	6.146242603816181	5.839338853310045
ILMN_1248132	6.256291166331035	5.867016991932712	5.416275318921377	5.012694255802446	6.645886075687725	6.503722718737885	6.197643490747909	7.168697186464233
ILMN_1248181	7.387641705095658	7.271826223847584	7.757079267231655	7.596253128953274	6.964976149140118	7.222334132703065	7.336721664890122	7.045121841014736
ILMN_1248184	4.221402289799423	4.321777325377745	3.437115856451168	3.5271704496684126	4.864459054451105	4.873886020145338	5.064991032416217	4.397535340381179
ILMN_1248190	10.561455024591028	10.429705920629686	10.549688420905502	10.444649468650894	10.822542948667245	10.894405505828102	10.871387807064442	10.817034004741284
ILMN_1248206	3.173624773642258	3.7549761984653465	4.1265698494364536	4.02009055366512	4.445174464931201	4.311450074234385	4.506881172671266	4.2792372658820765
ILMN_1248210	3.532572556813676	3.5577458180617416	3.5894842673216325	0.8126674368637993	3.5729066412035753	2.6925874390417377	3.950351762034362	3.8564439551629626
ILMN_1248211	4.740170945179923	5.015039428852373	3.6530439615855173	4.210465236729218	4.316918304283112	3.035372119881406	4.667405090889333	4.100213220420008
ILMN_1248222	5.880140861399064	5.409230703225945	5.906205152658504	6.137668481578579	5.746607564258683	5.476676223939639	5.579993788403776	5.334571493410207
ILMN_1248236	-1.5753096213086941	2.592673500035343	3.7184602685807633	2.672165067624943	1.8699306126936293	1.6365030520527433	3.5469092725093394	0.7956140273005625
ILMN_1248254	7.131569936040049	6.972677721573857	7.038326430110545	6.994232358547364	7.21117772000243	7.050465781990363	7.010886112776917	7.14227353215156
ILMN_1248257	4.2579625431762125	5.141528842053709	4.2803610051078005	6.112227843852835	3.730466061289001	2.8926408771151406	2.8123743844156666	2.2361579661639652
ILMN_1248289	8.195087700807006	8.253472642792877	8.296274305637503	8.413820416547242	8.666043943226125	8.634893072765623	8.640539591959238	8.249132893994954
ILMN_1248293	6.085670027817558	5.892457572937702	5.977571867955285	5.833701491693495	5.456072789979671	5.8088746188956915	5.655435983368783	6.272437195076833
ILMN_1248298	7.4329594072761065	7.6881194988526484	7.7385375005256956	7.6647210417354765	7.416034079807492	7.365722278130423	7.117684654563224	7.19097529142114
ILMN_1248302	-3.6739776041066734	2.970613123778043	1.5233431516262652	3.1704611034797177	1.7652415100130225	2.8737000220716222	3.371195006678758	3.7982288959368664
ILMN_1248304	8.36734660113566	8.251471522314665	8.399571454510879	8.281529029477593	8.044407781178624	8.21286354782618	8.378098870201221	8.078798206982132
ILMN_1248328	6.44131382280014	6.6119671486275395	6.484085753587761	6.461188832633476	6.40447996988765	6.703943705410395	6.579138201690157	6.406787154140379
ILMN_1248340	4.313179811418557	4.236939516745384	4.641795126797304	4.373424099474531	3.181963457116491	4.714612053040561	4.232892490253856	4.747011369070051
ILMN_1248347	8.878202686688546	8.895891807512315	8.924480586197415	8.967014378971296	9.02499223925541	9.199556777390658	8.880950864190934	8.883828506414154
ILMN_1248368	5.9561238123934395	6.19254907353713	5.45958833926775	5.595563632308685	5.882381873467637	5.521371160579465	5.728659578353134	6.043765535737677
ILMN_1248381	6.9059236659735115	6.863732831911326	6.644288933378696	6.662450486303278	6.8872254904592305	6.805977263598362	6.989418343500808	6.942937868344505
ILMN_1248384	6.926728886613478	7.101929461960403	6.630536961131795	6.557848266900797	6.44131382280014	6.718606849752246	6.663320422423139	6.93983423440024
ILMN_1248400	6.628780009757089	6.7041568012842925	6.8000612109983	6.635995062178995	6.429154797133391	6.70635649035764	6.946343703739706	7.020612206145104
ILMN_1248413	4.768949676603965	5.264887679225033	5.8445611581710075	5.706690781695168	4.850194840438973	3.846205450280284	3.5021154290682435	5.060335807352846
ILMN_1248415	7.818059964774251	7.825671799626267	7.618812007055155	7.5912635171408045	7.217840436272597	7.4279564128666316	7.469648328683398	7.453724980526752
ILMN_1248425	4.464926988022902	4.356725561131914	4.374644461245791	4.453869156250906	4.101515615491245	4.087557886263349	3.7936555867237995	4.395242439521551
ILMN_1248439	6.9009307921996585	7.225822470029198	6.9473248437811	7.175056467610756	6.5346818441332735	6.360103141966399	6.646351335963968	6.414237201507967
ILMN_1248444	6.306005530348259	6.285577366204958	6.4522389337645265	6.670612348036979	6.77977318849321	6.68136633326709	6.881018491800003	6.573356498705005
ILMN_1248456	3.5115274967203423	3.880494524476358	2.99416387124975	3.3869792051064533	3.7982288959368664	4.359009445822892	4.115020754188577	3.3102196970889763
ILMN_1248495	1.298461251076171	2.487983797851393	3.032199429838564	1.8011785266489553	3.3912549332842823	3.394526489045923	0.49532881482004737	1.018630613682928
ILMN_1248510	10.39933240511455	10.605161867947409	10.434298788557046	10.212489089625358	10.016326380487003	10.062036690668712	10.290434771724106	10.470967917273757
ILMN_1248522	6.233141447149436	6.15974360721365	6.345913305269674	6.038597281801763	6.360553731964619	6.259461757717706	6.2494887654013365	6.432411613506112
ILMN_1248537	8.991729023748242	8.884504208701104	8.658478927907861	8.37497511700194	9.363698496744474	9.115062122784275	8.962857552231533	9.172418257365125
ILMN_1248555	12.43231848458156	12.266666799063564	12.43231848458156	12.35968011385536	12.394229818834356	12.369029370965889	12.234970971194844	12.093836446364879
ILMN_1248563	5.376875178715618	5.525536782400853	5.544040812372999	5.234972204238097	3.7143422436910374	3.8316796675983875	3.19469366988928	1.6772398613674582
ILMN_1248569	6.144284419138008	6.3854957499335665	5.920267095142351	6.067273006528804	6.43708904998959	6.591933535528871	6.375455667034234	6.703471738219327
ILMN_1248637	9.315748484762256	9.401797901572754	9.346816866726288	9.37330868046562	9.336794846858297	9.470009260886387	9.32815048080175	9.535823379984473
ILMN_1248647	5.1838040788544415	5.566636480080331	5.382926582571239	5.086117962277162	5.548445256179013	5.557557746548971	5.470291839918839	5.169292080554217
ILMN_1248672	2.179662636753301	3.077120433021937	-3.930155536632939	2.0211378463561123	3.535629979366103	3.138940093212016	2.4815324821563505	1.7520527620753166
ILMN_1248696	6.8381122190013715	7.240024234500163	6.872650258065131	7.269853221651006	6.452839366326143	6.402706148327358	6.446300072593315	6.322651425090476
ILMN_1248714	5.056943290262088	3.957254372827163	3.3869792051064533	3.687202934642455	4.174755544278513	3.2996887999746587	2.738565304943756	3.875904868480725
ILMN_1248733	8.367841489960941	8.14930357500194	7.987419786299344	7.930305647007657	8.405943872058364	8.485811601875866	8.459350054879113	8.457567206598318
ILMN_1248740	8.025275241228453	8.32075452628857	7.909709510892804	8.074602837254707	7.155481090204444	7.621806467204414	7.78992678692866	7.897365082596164
ILMN_1248771	3.616529436183952	4.565526501562044	2.9647915536638347	3.1206629755097364	2.822325116910479	3.3708338481764035	2.320554861474694	3.138940093212016
ILMN_1248788	4.132605630482235	4.768263736997209	4.242356319844252	2.746483041692926	3.727777811247239	3.5519995009132255	3.0921825696638283	3.3350858826482304
ILMN_1248812	10.348337555846753	10.367577468460217	10.230778222142028	10.249925258864492	10.333992765042515	10.338762005501543	10.199333713404178	10.064556859294239
ILMN_1248822	0.5572610705668073	0.7520617564721455	3.0109496944602965	-2.2332199816241647	3.822112154686496	0.28831721517216	2.0296221473637566	0.9338460446064775
ILMN_1248830	10.581626170684848	10.322005863070833	10.373728677790155	10.06124156706688	11.196131191380736	10.958101712122081	11.153483631902127	10.882623181602655
ILMN_1248837	2.9342885207733356	2.9061575203108525	2.9663474028925223	4.117217112335037	3.556083568643046	4.219653339445117	4.095956479532117	3.221681151951555
ILMN_1248840	2.9869385829674764	2.861344024082129	1.831664063197656	3.08767753224305	2.9338949426272887	2.555993291434871	2.249986212400509	3.573644764066546
ILMN_1248850	5.894552719521295	5.706690781695168	6.050612703204837	5.986694667714915	6.4117734880200885	6.5103228473507135	6.243502290174053	6.096472076129339
ILMN_1248852	5.161944905458736	4.829988546975588	4.881609807612728	5.4783211516678385	5.722605642178316	5.444245645063503	5.166865650940048	5.233001054552282
ILMN_1248854	7.367108924275793	7.528101647692562	7.5811380512286455	7.387144513894548	7.268830159649961	7.668504941810342	7.677265094681074	7.861328265749262
ILMN_1248860	9.64948702618621	9.60104888895436	9.549025104197723	9.607502317135257	9.773084795480674	9.82177334431516	9.856766630426694	9.756781632212816
ILMN_1248891	4.699727627917662	5.104824744982771	5.5238225585139515	5.03549238976738	4.900451928235304	4.968715630907289	5.526172752097204	4.539521766135569
ILMN_1248892	6.441750872616108	6.260395318026651	6.037851768300226	6.313194688908344	5.772560297823647	5.508435625118457	5.8189024425967055	5.778267723579244
ILMN_1248907	11.038516432189162	10.913959736036578	10.948919818125821	11.029628187320546	11.087426375611527	10.936420046155092	10.777525743786988	10.867512733900362
ILMN_1248909	3.882837677801192	2.8437459204016577	3.737139428445328	3.4383341088732267	3.9968135377058736	3.587450205847279	3.7837573154592707	4.228921791417374
ILMN_1248959	3.743953289453497	4.2905209833442814	2.8662344314102306	2.6596994621546486	3.6172185398968555	3.0744132954901544	2.9452981197464747	2.980221303284181
ILMN_1249014	3.8381187759231694	4.3299961270002845	4.196232473855377	4.81482724669642	4.89197418713309	3.4527456527083347	4.329331013652624	3.9771205312430933
ILMN_1249021	5.70110597840479	6.360103141966399	5.76478801149899	6.996964895854367	4.705963529936202	4.364571031620379	4.342406827519791	3.6406868611164
ILMN_1249032	7.029543437900224	7.022306774639365	7.221469187603807	6.867093370836774	7.24051468973135	6.60058524907177	6.983235334159038	7.110590839116287
ILMN_1249046	4.712095537439495	4.770663628656624	4.569109466149474	4.520438592691408	4.352348931309471	4.2905209833442814	4.060753854460492	4.646011120127853
ILMN_1249116	7.5533750961095745	7.437346770993879	7.52385516970712	7.539691579118001	7.900018447075144	7.9120078856432885	7.914657798175236	7.803808234507648
ILMN_1249131	7.493616914614013	7.4619033940857795	7.526719881247365	7.514983042872753	7.20516179471729	7.2280384624364435	7.249081208059956	7.195176307492722
ILMN_1249137	5.456945747529248	4.952161607003658	5.467627720141529	5.473768407081354	4.885704181562038	5.229557161324411	5.468174039226802	5.789340359792678
ILMN_1249142	6.323898011807515	6.304966010388952	6.4772160511632935	6.124176329687761	6.208367231385302	5.9640083308661564	6.493381703268948	6.090895339117363
ILMN_1249158	5.705887246732143	5.66984088720551	5.886975138381603	4.756493876661283	5.466318450770933	5.381517687577962	5.564137902639531	5.4224274553326515
ILMN_1249227	2.560629368331761	2.449015093929587	3.6910662181217653	3.6785621127131622	1.7611899416901076	3.5360616061322925	0.13900576727784678	3.1569762641932657
ILMN_1249242	9.145392912596247	8.988224541358024	9.243073515072567	9.108839358554048	9.443860227926931	9.358707457211198	9.203982453486333	9.268588081594663
ILMN_1249264	5.244933474198346	3.6292959964688207	4.847927775761303	4.010954347759873	4.701976479354032	4.4638486775503115	4.395242439521551	3.9831039680041838
ILMN_1249270	3.8011845291586983	4.343390765703893	4.39634104783541	4.0304905815003185	4.871640139261526	3.41816835459366	4.198525584561207	3.6700596466110826
ILMN_1249282	2.651448987700325	1.8141328325262955	2.535300263867765	3.720253289000043	0.012136694187585709	3.1799918684865554	1.091483202078121	2.793411505057582
ILMN_1249289	4.6268152397363504	4.991346331122876	4.8220856342008105	3.752946573802988	4.585785203398038	4.459484079321323	4.599450510775945	5.048962408164187
ILMN_1249290	1.255933929818997	3.314106277409703	3.3842004251389337	3.301154626794785	0.48024960912115777	3.9954356744568083	3.2888714620624184	1.022255589184881
ILMN_1249301	7.6046103056728525	7.416926699491798	7.519990003893712	7.236487834901751	7.912489396863474	7.833134239231266	7.690596583120494	7.6054128451199565
ILMN_1249313	7.327044186932622	7.237029224090432	7.01328693714052	6.878976638834075	6.96645930799808	6.993070848486075	7.043397003741493	7.021602981958641
ILMN_1249334	10.436930115736736	10.04990162876335	10.374838439498474	10.254490115060982	10.662916665018477	10.812022436166254	10.460653498207964	10.379733581576234
ILMN_1249339	7.082699396393287	6.874089950789635	7.053537129384804	7.114031717655716	6.942937868344505	7.1558686159331835	7.136982912014065	6.938448121234288
ILMN_1249344	10.18390702418174	9.86593195632604	9.823486822725378	9.713816423835539	9.820104910680772	9.883911421400988	10.04199172705332	10.019508723129952
ILMN_1249347	9.720570217519395	9.507180967962631	9.558171759926887	9.66547875824327	9.679834395975009	9.727539995661882	9.794703239475584	9.697438150448768
ILMN_1249363	8.655070919419217	8.496536649148045	8.515427829151717	8.606130528507558	8.796196365601125	8.757782009108446	8.588577854113968	8.355971211871399
ILMN_1249366	5.376052091124386	5.688330887958591	5.183084298221523	6.133279717937554	5.161567271783198	3.8018094814247902	4.3739557864607805	4.498403427653559
ILMN_1249378	10.497677226362674	10.600023456960562	10.557629310036589	10.519163466722	10.386012269247587	10.211307937076324	10.493264043178689	10.099433291168516
ILMN_1249407	4.960348600740112	5.116113111562459	5.156032903515101	4.321236156709817	5.331494557326429	5.024063425571666	5.279010257890887	5.546052976735873
ILMN_1249408	10.807241401966065	10.814958911330146	10.671686125014842	10.80108831135252	10.920461537325448	10.953391841824535	10.913959736036578	10.938590144434285
ILMN_1249417	9.337356528731211	9.211625033422422	9.319268606612889	9.318785460317319	9.548347224156498	9.607502317135257	9.415854771455379	9.421145438727843
ILMN_1249426	6.224677411309794	6.60058524907177	6.61070980525354	6.644907531292093	6.772384521076445	6.695360546981246	6.661054075057989	6.7737590202268665
ILMN_1249428	3.4539968615252494	4.234006899737095	4.097516411620465	4.1711876084396735	3.6379000080292476	4.185308383885907	4.317689005848339	4.684620717996191
ILMN_1249433	4.797668269221562	4.59832470638055	4.711065888883846	3.825833445196252	4.064169775772263	4.450295410675491	3.5345185993353962	4.2477999431894125
ILMN_1249435	7.597081192963317	7.734030784284783	7.641961408811367	7.748651084116958	7.546983179047211	7.963139421519444	7.669311703665956	7.600691241286368
ILMN_1249439	4.719570626711743	4.921980856835034	3.7555627391320643	4.495461728983682	4.893552001025583	5.4290739312378475	4.439411039147638	5.283648093467077
ILMN_1249441	6.9538076611522035	7.6470007209167346	7.56689885224462	7.912489396863474	6.426740094728383	7.860417215984714	7.224248696480726	7.772600280084883
ILMN_1249444	7.92839638131475	7.686411581591813	8.08350432496483	7.818059964774251	8.019267684170368	8.179521002603634	8.019745830585254	8.25206268574255
ILMN_1249467	10.012451349200932	10.312451897092002	10.163258447596919	10.349912580776447	10.140721149254004	9.848134500789893	10.117526226669819	10.066231837952307
ILMN_1249486	6.085191142738147	5.865890860828102	5.460395934650812	5.10073297414795	4.836134704477315	4.356117041221288	5.18847411783825	4.790795491889863
ILMN_1249493	3.339029036164238	2.896338507723268	0.7114411625055379	-0.4353949205456947	1.5383777449012974	3.52018083621788	2.442146510103061	0.9029611185825911
ILMN_1249498	10.954528586451149	10.70667731484325	10.569148324587406	10.590008733282708	10.677709953180242	10.450182309629385	10.444649468650894	10.467170434486734
ILMN_1249514	8.118388279702058	8.065885691507152	8.299692957208734	8.605690999060899	7.32509673835627	7.037942233937496	7.404985694731891	7.421214040359109
ILMN_1249517	5.849279983757481	5.893900451128818	5.470618530903656	5.791330661301664	5.664898351787832	5.790062503603225	5.991936738384782	6.055553376389728
ILMN_1249522	6.588350655795321	6.479637846430555	6.49440888975277	6.3555126692214845	7.048307036773356	6.998770931615666	6.669576744859719	6.526237398014924
ILMN_1249524	9.411642964208916	9.198077138006806	9.093237430851174	8.911828475633543	9.34908524343919	9.422458824669988	9.308598418861722	9.402889698307446
ILMN_1249529	4.221862391181358	4.198525584561207	3.467965445375924	2.7700536929992206	-0.23933551695118122	3.4845390389938427	3.76589855666311	3.360983645532703
ILMN_1249537	3.0870031423519757	3.8316796675983875	2.846604635374636	3.2363178006030884	3.1288781811410153	2.9610685526159206	0.19267645621829765	-1.9173895063237925
ILMN_1249547	6.82599799729852	7.1028900943823725	6.633117584820534	6.5683056252555385	6.674724748600052	6.562893703622069	6.812416076657941	6.980408093904446
ILMN_1249550	8.600774483569042	8.422671579921667	8.692420920879576	8.501141339619775	7.709539473641844	7.829163304865955	8.089991175243355	8.07278806733477
ILMN_1249568	8.819474040081579	8.611089735571463	8.624830906069139	8.686584215075007	8.957955504584746	9.067914014088466	8.992390036187961	8.978419317035412
ILMN_1249573	4.343677147610591	4.544142229320804	4.92064535488614	4.2715982333757	4.416186463828405	4.005638919936719	3.3724256131269525	4.214749630595982
ILMN_1249578	7.7904579777550005	8.291408787683231	7.7842657824812	8.423239054096598	7.484407241570091	6.975157830837001	6.896270637679398	6.8469846612528995
ILMN_1249579	3.659676859272633	3.34209814216815	4.304453362059651	3.3925454879672134	4.4924454414732535	4.136693419812891	4.117217112335037	2.125210027097755
ILMN_1249581	8.057853672163619	8.041168497146774	7.955846321518549	7.918102342908705	8.214179702119406	7.888592884237728	8.015691577281101	7.619321298529092
ILMN_1249590	3.76589855666311	4.101028090725504	4.444052120867831	3.8643446466468054	3.19469366988928	2.127132706467645	1.9780509867606857	3.9839931927416674
ILMN_1249598	9.306867823573075	9.56415406391256	9.16561352337623	9.083951815682934	8.950513905918807	8.93966060235017	8.83975178212457	9.057166200093324
ILMN_1249606	9.02499223925541	8.943248275146614	9.000781999241527	8.87080948199033	9.041923849574028	9.022958642114428	8.947156495300082	9.042400840187296
ILMN_1249624	5.765262093669975	6.209160702803645	5.949525361707483	5.9281980895373865	6.420521813944788	6.470561593077122	6.518673768265099	6.2494887654013365
ILMN_1249634	5.462109920715276	5.737009054699692	5.874140375514578	4.770663628656624	4.503579624230377	3.5725950375854545	4.395701037162706	4.2715982333757
ILMN_1249635	-1.2123786434003387	3.026290689232714	3.3343823493766958	2.1449655500244122	0.8650264028995966	2.139088633528749	1.954335547008414	2.4097061899625096
ILMN_1249644	1.2446271071050186	3.27457730480279	3.3539132356219015	2.8624995960747177	3.2639790617445277	1.560421005981565	3.1475862549195726	3.73477355796951
ILMN_1249654	7.253745393863799	7.456563873061418	7.45742192244435	7.283718092049435	7.350476914841632	7.04569086898567	7.558659484412159	7.387144513894548
ILMN_1249670	10.773561236334903	10.819486174810445	10.796351969607871	10.684630290034061	10.982492393474377	11.15874599941634	11.171931106156073	11.077116127213545
ILMN_1249680	2.6904094964990692	2.552180304176821	3.1456067043480864	2.7225416546832477	3.200112898220832	2.6505623838628942	3.6983029478802627	3.3343823493766958
ILMN_1249684	3.5637755986619988	3.829269118508022	2.718489421611404	3.4949096520489484	2.594200732133005	2.695393010369241	2.138544511604469	3.5309721449666163
ILMN_1249688	8.83975178212457	8.533254967224766	8.653572409684418	8.660437728141327	8.834090178788326	9.106771510936357	8.899186508669535	8.676235315731047
ILMN_1249691	8.73146668754931	8.407989568590184	8.627626534984524	8.4053227461673	8.633288430539011	8.656591827242776	8.429826411614535	8.349039229468724
ILMN_1249694	2.5025704368323733	3.2508959536635222	4.301754439430422	3.4007920182655957	4.040076191838844	3.498493424178739	3.900779881476707	3.767299906691481
ILMN_1249698	12.184804693740888	12.071402360748419	12.178804259149569	12.348349175738429	12.09855358350239	12.128444206649585	12.01570042687497	12.337371303945977
ILMN_1249708	8.669710310003358	8.521591410583651	8.67911797279348	8.639366758333777	8.707303217935978	8.668984941491733	8.673651465179187	8.448377763737831
ILMN_1249719	7.953067891100829	7.903235349431359	7.87716509284907	7.984848497270798	8.182089890278437	8.03922724328344	8.420398185173507	8.024279781103875
ILMN_1249727	6.735125435768499	7.121837047093304	7.095234545609906	7.316099570967766	5.824304273435922	5.460395934650812	5.892790504833608	5.652528943372415
ILMN_1249741	2.44241062841444	2.9700761561164457	2.6002048022207327	3.1340186525048193	2.497359440732666	2.3948406183448014	2.7911687244563375	3.134336613632174
ILMN_1249743	6.203898251317006	5.899870219539348	6.094105140174489	6.106295130452744	5.8009705449612365	5.858738211272189	6.104832291395212	5.83768948684668
ILMN_1249749	6.629946255815351	6.390682816721212	6.5779088408254784	6.462956174678892	6.972441079352848	6.817600235598369	6.899072887982957	7.121837047093304
ILMN_1249755	6.513307870506654	6.501081611857051	6.551701341281443	6.1813554376419795	6.527273372292164	6.287146085638317	6.253260362344102	6.126763934397304
ILMN_1249756	1.5825010880341495	2.86553780567829	0.47863121116865714	2.3948406183448014	2.1630961384360115	3.012863260702039	1.562588751591519	2.7704643627360612
ILMN_1249759	4.5228008905303065	4.872024959443244	4.9361809150489435	4.737613759626434	5.049630332128206	5.607221996578891	5.23146351392032	5.1126425905857555
ILMN_1249765	9.386743922006977	9.121985939793547	9.07655348364238	8.732026626684377	9.030636792437493	9.155263757051078	8.96161059584513	8.937367051795663
ILMN_1249767	8.557964106487738	8.540694541218354	8.612050554024236	8.760984348033114	8.685710330232787	8.355105266677862	8.541313100187606	8.857251379076345
ILMN_1249783	11.983987579804532	11.958187283072494	11.94767601802236	11.886809609740498	12.193642089643108	12.184804693740888	12.118742558759548	12.299519137518683
ILMN_1249828	3.970079654324223	3.1118879921256872	4.149950301681046	3.675660138789241	4.75155851944024	4.377117500677376	4.643451601359312	4.368931742857449
ILMN_1249836	10.777525743786988	10.826539748472902	10.707495456869742	10.742772573805208	10.683751712117171	10.697587925506895	10.762511601359007	10.726347604319532
ILMN_1249838	10.175920000629857	10.232543245260896	10.17212243515306	9.979232251443882	10.237880353370906	10.292022478414443	10.262450775888203	10.249087372534778
ILMN_1249864	6.560131339658598	6.514669401888054	6.443677425335031	6.96645930799808	6.180901919480771	6.022486109171732	5.544040812372999	5.967448771260365
ILMN_1249888	4.3326499382822234	4.482075111409174	5.108398163162818	4.767948709467191	4.503097450259497	4.790181391870268	4.108838052049676	3.7485739391515787
ILMN_1249905	10.679671859638082	10.76151134170753	10.670560656341456	10.80512233165017	10.925651605264862	10.946497672259051	10.95605592618445	11.148631647672694
ILMN_1249949	0.9347542577625669	1.9862456302492648	2.0700526597690487	2.6102987065614442	3.356108587748415	2.55761570214325	2.8719585471044464	2.44142106414294
ILMN_1249976	3.1783736436857484	2.280072318131735	3.113371455173337	2.1923112808491054	2.9234702085924584	2.3286466385605937	2.2335267277780546	3.7377386715418894
ILMN_1249978	3.9548886378611976	3.247590946586618	3.8474628101644885	3.714655459608751	4.43556259124423	3.642244087587548	3.797687461711252	4.557451754080463
ILMN_1249986	5.990084671051456	5.999471290653053	6.486324207043666	6.33718229244602	6.6731761966108065	6.707424017384355	6.7792978099607675	6.552849816886555
ILMN_1249991	0.9037170257315903	2.8406664557576016	3.8135123760585716	2.4863220507817427	-0.13224804990447672	3.3378751875727937	2.597257506979783	0.8403045035054055
ILMN_1249999	7.72614389354378	7.66583047070915	7.951150057145693	7.722244001759015	8.031786101139799	8.087778926564452	8.00128658063152	8.13908316794192
ILMN_1250000	7.555992494124578	7.2426777634141795	7.302096011921059	7.735470728920901	8.011005801514267	8.245766599054269	8.122073714550941	7.861877844489981
ILMN_1250011	8.578256440745912	8.39437351486491	8.568189092712485	8.235421680042517	8.507014026154922	8.619116209248176	8.619116209248176	8.813062229371516
ILMN_1250030	5.094442576691573	5.232254366034342	5.341850577160013	5.810298621447952	5.154605080667725	5.079595288434705	5.620755008252201	5.4493005434659345
ILMN_1250037	5.382926582571239	5.1103427788634335	5.437347603351476	5.270649660257025	5.765262093669975	5.497554247914467	5.593087798124467	5.338241124532049
ILMN_1250052	4.850194840438973	4.644470646992047	4.987096621309806	4.984216552818486	4.910649685367137	5.07522198188817	4.70538964861915	4.859175450005454
ILMN_1250054	2.844936552053977	3.595533497533732	3.7382933444558253	3.5436344546819583	3.676775151173389	3.8602149444810263	2.667182748763738	3.882837677801192
ILMN_1250057	3.4890650408342894	4.293673589018829	3.5170778603260393	3.3934972022015444	4.269953244536213	3.835004416708262	4.629385182244148	2.8163666448497167
ILMN_1250063	8.399571454510879	8.321603451979465	8.42427548431021	8.339560544287783	8.5032795566634	8.82367326276049	8.70988749900768	8.568189092712485
ILMN_1250068	12.578918198684237	12.726545794450594	12.631732741024921	12.697621588004246	12.520219895570792	12.48598448564908	12.444558627515704	12.500553859407255
ILMN_1250073	3.8444459146947287	4.015515410290167	3.70325577212477	1.7249396547541	3.820437347661621	3.7990603589322096	1.716735465402406	4.5344930760766635
ILMN_1250075	3.8295177627073613	4.548485330244919	4.263041168450948	3.464596391818813	3.0779571613088472	3.6919026080871244	2.047909658723776	1.778952445095467
ILMN_1250076	5.025458083040243	4.47383300959431	4.351804980591437	4.749035942324119	5.238707004817931	4.706820609512097	4.548485330244919	4.719068962415479
ILMN_1250081	8.252816316270739	8.121693059711134	8.19728993198734	8.045813710250666	8.242793976122384	8.324105371470845	8.265144775491857	8.351957325128907
ILMN_1250103	4.561716546195909	4.426785373010923	4.594703201035694	4.853783118353029	4.760690411412359	4.8659757098396765	4.994544425724581	4.81482724669642
ILMN_1250138	3.6816718932015533	3.727521889034282	2.76494524258355	3.7151147199841006	3.9923451660570914	3.8123534351494754	4.386385385223494	3.9141502153674756
ILMN_1250149	3.6904003329055617	4.604170980081618	4.114620224032425	5.247030485763045	3.4590551572724877	2.831454502035245	1.3896163691381496	3.5604129350034572
ILMN_1250182	6.685033274809796	6.618266263909025	6.389892861164242	6.501886852555224	6.391574758961221	6.555274582740728	6.741353723652986	6.422068131055281
ILMN_1250195	6.177110334562053	5.8166032902299944	5.903768112308081	5.682457281574708	4.076256364198861	2.589117244953494	3.8078226916080427	2.5759674462652655
ILMN_1250201	7.052757137423316	7.012135084751277	7.0595748409622905	7.038326430110545	6.197643490747909	6.453482350951213	6.337584083710292	6.5677132108132925
ILMN_1250213	9.826148036179156	9.788339055483094	9.9762476265635	9.811386735989238	9.9762476265635	9.950780266428024	9.74310594092729	9.774705535146524
ILMN_1250253	5.427467058630269	5.934995747733228	5.593720673267321	5.524441418289454	5.238098970227153	5.520372586273766	5.520932601982618	5.931687075044986
ILMN_1250260	8.536256542171378	8.737944941785909	8.445351780340816	8.624238736793458	7.855508884905397	8.033138839721705	7.991119876217573	8.037438782096102
ILMN_1250278	7.596615418856358	7.508637815472298	7.636559371553746	7.586088415358153	7.954060760493191	7.906671169051733	7.706643819820246	7.842320797722632
ILMN_1250279	11.958187283072494	11.771715182445817	12.02302069286547	12.006187553512712	11.311848766669934	11.42490792061388	11.479254311888942	11.344339188117845
ILMN_1250346	1.7766796875349113	3.6420730713794462	2.9616703678975207	0.7372930487757958	3.475340445674385	3.762441306760737	2.0256798099405136	4.052161104508683
ILMN_1250358	4.559865592884946	3.905400002754318	3.361227949276946	1.5785982210324658	4.171728845068658	4.165413540363096	4.106840748626209	4.250721356934821
ILMN_1250382	7.498114411488463	7.327672096530709	7.507192070295631	7.4393355671449735	7.859362087468984	7.826101627514235	7.741795937297869	7.5769619537911455
ILMN_1250403	5.277930087457359	5.666952535187816	4.927419584119832	4.750336912186919	4.839234027676077	5.467627720141529	5.0632263704863885	6.031488273218452
ILMN_1250409	7.382518549284021	7.406161628231995	7.521506219828129	7.895374124103887	7.292554470053857	7.215071846053976	7.041455462664824	6.685345909241726
ILMN_1250410	8.281529029477593	8.550199611673044	8.375856582224655	8.31948652288658	8.322554178833595	8.125232121231099	8.04641629986749	8.258063770825334
ILMN_1250417	8.03349458386665	8.143743906437015	8.454541950353297	8.918985145816285	7.9399176643651	8.04951914184704	8.342286721916206	8.22149577185263
ILMN_1250421	6.531011927296566	7.851569786350963	8.37253122146148	8.15429256862246	4.366859321424019	4.981990524518894	6.397128850912422	4.754405454629237
ILMN_1250435	6.327233576721255	6.438664457397351	6.634797693838822	6.143832764761968	6.065434445948633	6.360553731964619	6.437587635243994	6.276522906371884
ILMN_1250438	7.3232070180130675	7.156094203078692	6.928504162902208	7.131569936040049	5.851234575829393	5.379455655329894	5.727695322130463	5.632035794896248
