gene_id,gene_name,logFC,logCPM,PValue,FDR
ENSDARG00000058410,CR956623.1,-0.9468657100153628,0.566817757830915,0.02299806692746137,0.07512521273517023
ENSDARG00000075112,tacr3a,-0.7543903120821812,1.558465041749131,0.023287406845994035,0.07584702484191441
ENSDARG00000058734,prdx1,0.6384600916596472,3.0954922810138714,0.023377248946771578,0.07608007480427911
ENSDARG00000005544,btbd3a,0.3522684351396177,4.757985946037467,0.024008327108240628,0.07757511239577969
ENSDARG00000013946,ivns1abpb,0.6996118753333529,5.073813428540857,0.024120132894377536,0.07782800297894943
ENSDARG00000018961,gtpbp4,-0.3878125186175088,7.046529596994501,0.024489229111745392,0.07874411061245282
ENSDARG00000056378,ifi30,0.4716897383046255,2.294795151409747,0.024796009950996907,0.07942360069000741
ENSDARG00000075194,si:dkey-56e3.3,-0.3812744219178905,3.200203617060333,0.025300451324117575,0.08060492246473606
ENSDARG00000042887,TNPO2,0.4034536629337576,2.7947672822728795,0.025323368756287334,0.08066249159736241
ENSDARG00000057099,papss1,0.3847121279464695,3.418564718316417,0.025532493304050857,0.08114222470958866
ENSDARG00000015515,mc4r,0.817152886187038,0.686398698007133,0.025627585206459573,0.08135120523378239
ENSDARG00000012672,gtf2e2,-0.28113066822765076,4.287980843522792,0.02605748247724015,0.08230761359553457
ENSDARG00000007818,palm1b,-0.2379550798148635,6.9470046514787445,0.026103873067065804,0.08239742599422055
ENSDARG00000116727,CABZ01081294.1,-0.4979044838377499,2.3526681646879113,0.02651210681012266,0.08334809320242605
ENSDARG00000013023,nsun3,-0.554220986474475,1.05244606854547,0.02688396423973994,0.08423068441899315
ENSDARG00000008068,tma16,-0.5557308432776089,1.2285578851296948,0.027028060436344113,0.08457068929311133
ENSDARG00000077323,thap4,0.4276951760865293,2.4436411995506657,0.027146355186415852,0.08487699178916944
ENSDARG00000058995,jmjd4,-0.4150909028074685,3.061636897879484,0.02721279566757875,0.085020826118759
ENSDARG00000074050,efnb2b,-0.5325525654478424,1.7826282598521854,0.0272220242698929,0.08503369323277978
ENSDARG00000088634,adcy1b,0.7340371741856749,2.8497490655509963,0.027591549114158915,0.08599242219141262
ENSDARG00000005458,csnk1g2a,-0.21357725614984197,5.733697564374573,0.02767073310892464,0.08615473269077684
ENSDARG00000053104,fam102ba,-0.7026199200020411,3.1389863155413082,0.028184280616543555,0.08741427886266535
ENSDARG00000004246,slit2,-0.3511740496806414,5.08794582251086,0.028753267050578877,0.08870121685606831
ENSDARG00000101479,BX908782.2,-0.9709664888241977,0.24658730278609853,0.028826185138885588,0.08884380824431491
ENSDARG00000103770,ARMC6,0.5524336765160344,1.7573744221404937,0.02890794474242983,0.08902983537183645
ENSDARG00000103518,abhd8a,0.33359519402947924,3.3384213793244073,0.02956229632756172,0.09059237769624807
ENSDARG00000056218,tnika,-0.27365048384845386,6.41386897484984,0.029747996444536517,0.09099387147740581
ENSDARG00000004173,copa,0.22346346496321268,5.774660669592917,0.029812049453774657,0.0911227962731099
ENSDARG00000032340,serhl,-0.4344315307560272,2.6020990685635255,0.03004772898182537,0.09167477269115772
ENSDARG00000018190,get3,0.2627761858896062,6.491355050031808,0.030207486210412565,0.09200522530816156
ENSDARG00000060054,epc1b,-0.2525962669433685,5.892091048347665,0.030319660157012523,0.0922001361499796
ENSDARG00000012816,dipk2aa,0.4552485713225114,3.219569237755263,0.030344602779902866,0.0922337568558242
ENSDARG00000107511,lyn,-0.28073946869202693,3.8253995257822635,0.03060310823016106,0.09280767649897578
ENSDARG00000025904,tecrb,0.25957796924893095,4.775526059257966,0.031093641950327263,0.0937655313616248
ENSDARG00000063182,rc3h1b,-0.2313578033730602,6.203680678940923,0.03268565805784593,0.097227270304354
ENSDARG00000112870,CABZ01021599.1,-0.8949141233582122,1.6422031344103736,0.033245104631255414,0.09841639229035583
ENSDARG00000069989,bnc2,-0.3162931768289095,6.275468959981306,0.03352401332585061,0.09904822119001316
ENSDARG00000038985,cdyl,-0.37377952581144636,3.5660619440695034,0.03377729277777807,0.09954908817255174
ENSDARG00000015266,mab21l2,0.5327859828662611,4.3818470433805246,0.03430628215577678,0.10077880109705155
ENSDARG00000056381,cfap97,-0.31342490990872884,3.909518758458119,0.034309609868677704,0.10077880109705155
ENSDARG00000104907,ing2,0.3298531854594652,2.850571826059916,0.034785842530228823,0.10196167336674433
ENSDARG00000052435,spred2a,-0.2842893125313534,5.863943954770996,0.03525883118645739,0.10307571169055708
ENSDARG00000018178,pgm2,0.2636738329095931,4.311617136040238,0.035628186357613174,0.10391814566006717
ENSDARG00000005690,slc25a23a,0.3312364406730747,5.175592932982079,0.03564619487205828,0.10394202365270759
ENSDARG00000018534,slc6a9,0.5423821435374473,7.48881334979944,0.035648865924639554,0.10394202365270759
ENSDARG00000037429,tll1,-0.4831832113946843,2.5783523907018564,0.035821688169758156,0.10420854740293282
ENSDARG00000077648,si:ch211-42i9.8,-0.283223864897507,3.6919448954830565,0.035979566149766655,0.10459468566249426
ENSDARG00000075812,kcnt2,-0.9899330622175487,-0.33268761522288237,0.03618655664135809,0.10514131351705931
ENSDARG00000075116,sall2,-0.308245079261054,6.455968967976863,0.0365689641411176,0.10590107262586092
ENSDARG00000060362,nadkb,0.3344678538068428,2.9971696404991497,0.03675360446288873,0.1063432408733209
ENSDARG00000077470,si:dkey-193b15.8,-0.45076508911014174,1.751648239514323,0.037139749568107304,0.10718096302693471
ENSDARG00000093438,CU467110.1,0.3887792965178186,3.643962679932311,0.03752417847728765,0.10799071772086934
ENSDARG00000069029,acss2l,0.6009184100064323,1.5567136812742406,0.03763186742293694,0.10824447258732424
ENSDARG00000075339,ipp,0.3697911204597836,2.392653702660356,0.03779140176892273,0.10845962839511457
ENSDARG00000003531,tcea1,0.2990634904328808,4.75682794982842,0.037905144271940416,0.10872980532409732
ENSDARG00000017984,zgc:172106,1.1881393615424265,-0.08527960216337345,0.038018832622846145,0.10893536376624152
ENSDARG00000090623,si:dkeyp-106c3.1,0.43202870238178454,5.034113740407977,0.03811454960615365,0.10908601744864065
ENSDARG00000092810,stap2a,0.35481855802292805,3.606501731643857,0.038145013291357034,0.10911690238407788
ENSDARG00000017748,arhgap29b,-0.28954760968109733,3.8692839742270375,0.038293711501974276,0.1094481895212731
ENSDARG00000067966,fem1a,-0.5223503093842679,2.7650856673042323,0.03892818999728289,0.11083333072709667
ENSDARG00000039022,stk25b,0.2366224413995108,5.904188026909758,0.03906952756083253,0.11116910714983812
ENSDARG00000078986,mplkip,-0.29952730026254193,2.984296705870808,0.039372512813585954,0.11176366653327709
ENSDARG00000052764,chrnb3a,0.30533427452590456,4.281296887874455,0.03961055882587606,0.11220031233939048
ENSDARG00000031202,alg11,-0.31654304718017395,3.4022046663135135,0.04026756308742421,0.11366241452041288
ENSDARG00000096564,CU915827.1,-1.4915602138415962,0.578763279445892,0.040333051740098956,0.1137914515013982
ENSDARG00000063297,abcb6a,0.2836452759246366,3.4794298693769354,0.040717056570054616,0.11452532476769926
ENSDARG00000067985,ftr23,1.5626240957396522,0.36759368240646856,0.041101269647754124,0.11515829717774517
ENSDARG00000100494,pbx1a,-0.3307087552732229,6.058703431047531,0.041263333790026224,0.11553455733906047
ENSDARG00000027290,nrp1b,-0.3051742884740609,4.378671153637762,0.04175721099701326,0.11644712434896945
ENSDARG00000025754,ube2f,0.3231978850405398,3.7066664246974512,0.04221830073369651,0.11747701073724245
ENSDARG00000033345,cntln,-0.4266669732518815,2.1078241838967213,0.04256398353396114,0.11812206294465888
ENSDARG00000061459,si:dkey-253i9.4,-0.23063892695948815,4.685696361095091,0.043168513020615966,0.11953280062732895
ENSDARG00000060085,kcnq3,-0.2676499300230274,5.077221847094005,0.04330368915738167,0.11978372011105354
ENSDARG00000002728,kiss1ra,-0.5651656271478875,1.3633875485078986,0.04336679376211537,0.11989092011988699
ENSDARG00000078733,cnnm2b,-0.3170320753873895,3.419147368617179,0.043582097101117837,0.12030625344435979
ENSDARG00000027986,slc35d1b,0.7447589801484624,0.3746704258228867,0.043665379950653685,0.12047619339726037
ENSDARG00000069116,timm10,0.4798301222312102,3.812371845616806,0.04373259929260207,0.12056170514063924
ENSDARG00000018721,npnta,-0.2431320863813708,5.013699098919906,0.04380131967322521,0.12071115590633778
ENSDARG00000022971,epha6,0.31732249154220377,5.662495932739833,0.04394891515608001,0.12097765892426325
ENSDARG00000073756,slc12a7a,-0.4852212994902869,1.8037303726048484,0.04530762321286153,0.12373524540653469
ENSDARG00000016771,tfa,0.6489201612162847,2.118597407791805,0.045825070095317576,0.12486149768889544
ENSDARG00000005673,f3b,0.4892788788186228,1.2591856161932122,0.0459296574872612,0.1250283245662919
ENSDARG00000075754,mri1,0.30390205324074976,4.783525847455791,0.04604440841925082,0.12517218691330398
ENSDARG00000075045,cxcl18b,-0.7373911286561965,0.6979983951633796,0.04618621573061977,0.12549618382715758
ENSDARG00000011886,pdca,1.9259128727296329,-0.4910678735956882,0.046361986249931035,0.1257479138058439
ENSDARG00000030417,pkd1a,0.27156758410491916,4.679607592167068,0.046617985541440296,0.1262364978697423
ENSDARG00000037256,si:ch211-145b13.5,-0.6089683845756626,1.9180000928171983,0.04771352127263515,0.12840902377108993
ENSDARG00000096530,AL929396.1,-0.5002365905458971,1.7555291412984142,0.04795850652607522,0.1289432135391649
ENSDARG00000075887,herc3,0.2843443671349167,4.017066376452754,0.04830746274537398,0.12958829277495132
ENSDARG00000056367,mpv17l2,0.5268879265225511,1.471755676829202,0.04841633732270791,0.1298384936422014
ENSDARG00000069423,tmie,0.6865479407822742,1.1345050348569194,0.0490730579407473,0.1311136294370641
ENSDARG00000000086,itsn1,-0.18980361450442992,7.615563840683755,0.049988020423281904,0.13291797057261281
ENSDARG00000074995,eif2b5,0.2314588017719606,4.350785731374448,0.05160975462365002,0.1360130372089858
ENSDARG00000036272,gcgrb,-0.7337564384569376,1.1439098555626623,0.05180525772113877,0.13629082821814215
ENSDARG00000043581,gadd45aa,0.5915713813733137,0.5539312249502962,0.05188559650780362,0.13645903680889082
ENSDARG00000110940,ptprsa,0.2881026200091438,4.90012866229724,0.05190665862685062,0.13647285520984576
ENSDARG00000078535,lrrcc1,-0.36075201649804317,3.2199690471755984,0.05195596537537531,0.13653620717723391
ENSDARG00000056475,trnau1apb,-0.37443591341432036,5.278009471516358,0.05216057357311598,0.13694413762332752
ENSDARG00000020494,znf330,-0.3870468843451492,3.781977655391008,0.05224603074931383,0.13712522896980792
ENSDARG00000096661,si:ch211-286b5.5,-0.30138833505175705,3.8163675331827744,0.05239450327342469,0.13739261220277477
ENSDARG00000077839,dhx30,0.3977218547370241,2.5683791923259953,0.053030101265771575,0.1386146536384604
ENSDARG00000091879,si:dkey-29d8.3,0.5742730105512112,2.095911287629684,0.05305018636095025,0.13864537475203584
ENSDARG00000076833,atp1b1b,-0.3590017927047403,8.197232328074202,0.0531183324202071,0.1387580928527859
ENSDARG00000009372,diras1b,-0.46006176043163755,2.402027590482285,0.054144392009017564,0.14075342650055495
ENSDARG00000078908,fbxo41,0.2799798274140688,5.480891691383219,0.05450600376178643,0.14149452458597914
ENSDARG00000092954,mrpl34,0.2597529318032974,3.9328569756317453,0.05492790613500044,0.14230116115310718
ENSDARG00000014986,acvr1l,0.28848568961044707,5.532302798821497,0.056088314937927264,0.1443411012321543
ENSDARG00000103578,gtf2b,0.2791841449403389,4.003305666684313,0.05618776616211312,0.1445299781940891
ENSDARG00000075980,tmem125b,0.38970515081811086,3.730805997529485,0.056224119454464865,0.14455645051333366
ENSDARG00000077690,mb21d2,0.21370862159809806,5.136444129576949,0.056407986194586236,0.1448370923544707
ENSDARG00000070431,fip1l1b,-0.28490667725235796,5.42213275231312,0.05683071962901115,0.14571081273139377
ENSDARG00000099617,sdr39u1,0.3111145775531256,3.4899344525484253,0.05715155756160033,0.1462476082249277
ENSDARG00000007553,opn4.1,0.7994429462544458,0.9344439106503344,0.05716170270659992,0.1462476082249277
ENSDARG00000036279,lamc1,0.24903313204700112,5.294737610110379,0.0572773932482107,0.14649490065327792
ENSDARG00000006588,zgc:111983,-1.7787072079578603,0.7800565058017761,0.05783937257732421,0.1476825471362091
ENSDARG00000055026,ptch2,-0.28777683944914845,4.83832766038658,0.058446634402801484,0.14873099808267576
ENSDARG00000037100,ankrd10a,-0.4162809574787994,1.7671454811969325,0.05876372896772975,0.1493551932217845
ENSDARG00000101291,txndc11,-0.31325344399938937,2.793936829869675,0.05893203847166564,0.14971436949137654
ENSDARG00000088246,thoc1,0.2946600775984254,3.4444895507810576,0.059334832241902655,0.1505078671501921
ENSDARG00000063451,ccdc13,-0.6721015511933287,0.5053056164622907,0.06277420549658186,0.15702988266132323
ENSDARG00000020427,nceh1a,-0.834306977930338,0.0820139181230925,0.06313374943834453,0.15783437359586133
ENSDARG00000026383,si:dkey-27j5.5,0.46532926748326997,3.6239125035774524,0.06343898249437419,0.15847840695186705
ENSDARG00000025513,dip2cb,0.25740835723240585,4.954783721571642,0.06383020084186189,0.15933611491277855
ENSDARG00000098661,AL935300.3,-0.5957047523848975,1.1766023160784282,0.06398004555862605,0.15956654048194507
ENSDARG00000029292,zgc:55943,-0.18984984808027391,5.517319580167581,0.06475374036880452,0.16118208522616412
ENSDARG00000038695,elavl1a,0.19858988429083435,6.662814876945022,0.06482686617302623,0.16130105658201696
ENSDARG00000037747,fscn1b,-0.28953092473911024,6.076947873231147,0.06545170968310107,0.1622882505031742
ENSDARG00000104484,itgb1b,0.28941300069099496,3.204498399326877,0.06620566622656485,0.16349989403532786
ENSDARG00000027584,ttpa,0.7824992499591034,0.9210676303991003,0.06713229427471394,0.16524872436852664
ENSDARG00000102787,fam193a,-0.1901468388176794,5.531538901008618,0.06728023581166356,0.1655155504837035
ENSDARG00000089943,npy2rl,0.4643608410875913,1.9050300314579138,0.06786846820950576,0.16678944188541958
ENSDARG00000036281,CC2D1A,-0.2292450771107058,4.74968917903183,0.06796873590236245,0.166924373726636
ENSDARG00000011723,zgc:56556,-0.41186738917989885,1.7776712814083426,0.06805572648705119,0.16705226268543025
ENSDARG00000037713,pcnp,0.3433557298755774,4.250962604113361,0.0694873667360687,0.16962215960835508
ENSDARG00000054300,dhrs1,0.3129144066896133,3.823444556990968,0.06956492910853125,0.16973026691582993
ENSDARG00000007241,mycb,0.35403031185057016,3.978428465426524,0.06997651469907495,0.17023526382932855
ENSDARG00000044923,ube2w,0.33577742369795766,3.0608474038718745,0.07031996687558423,0.17076214919715257
ENSDARG00000054746,uggt1,0.23431095773959743,4.492451009439952,0.07091837698190612,0.1718943277495435
ENSDARG00000090398,CABZ01067973.1,-0.4010992979057606,3.187961062113047,0.07123662080217028,0.17246869927951597
ENSDARG00000036549,agpat3,0.19514624285108395,6.019209467831384,0.0716399095056802,0.17324343760710922
ENSDARG00000004539,ptgs2a,0.5782446822329764,0.8152367509328706,0.07215700619590645,0.17403864083198775
ENSDARG00000096594,lratb.1,0.5702301152562997,1.6075842780344807,0.07232638862551173,0.17437135710352292
ENSDARG00000089617,RNaseP_nuc,0.29167079697534315,10.053627236172044,0.07236791042694478,0.1744209196848727
ENSDARG00000113332,CABZ01084501.2,0.7556564168442745,1.4890530763769834,0.07268488667201446,0.17480510394888288
ENSDARG00000079777,map6d1,-0.2272422870334023,3.961257208661476,0.0727445856679347,0.17492339675064067
ENSDARG00000015495,klf3,-0.38103242289111455,3.2018337888517268,0.07352797833294158,0.1762169353702603
ENSDARG00000054334,dctpp1,-0.43548716889326705,1.7798938497475723,0.07481379990875983,0.1786854644009995
ENSDARG00000096791,si:ch73-344o19.1,-0.22951739339823707,4.651761802045608,0.07541052890450925,0.17982676998725047
ENSDARG00000012194,scp2a,0.2794966427004314,3.7291164188251784,0.07570889020265334,0.18027989882257464
ENSDARG00000089742,fam161a,-0.8416409665445145,0.9749046235383644,0.07610408652816199,0.18098785191205022
ENSDARG00000013881,pi4k2b,0.2567246660282854,3.533578911951513,0.07706332099727174,0.18259058257078195
ENSDARG00000078773,tmem70,-0.3019814085772218,2.509911149683443,0.07718452980151032,0.1827582317542232
ENSDARG00000001817,zmp:0000000521,-0.3044789516115577,2.900078268073193,0.07728145801409039,0.18281752998093467
ENSDARG00000087333,scoca,-0.2122090879289707,4.486479561131972,0.07809947570996084,0.184217765487903
ENSDARG00000004621,gpm6ab,0.22739740026533126,9.141854081263908,0.0781596172374386,0.18427372588200175
ENSDARG00000091433,abhd17aa,0.3372819536323896,3.3536773562639968,0.07861920310019516,0.18506486625933616
ENSDARG00000033852,mad1l1,-0.2514442961557631,3.6143866845713406,0.07926405537519787,0.1861000468646495
ENSDARG00000053466,timmdc1,0.20526010363769032,3.7583083510229223,0.07962941904820726,0.18659971090330102
ENSDARG00000038900,acadm,0.268327868255311,6.119703465800869,0.0797843309325052,0.1868559136828834
ENSDARG00000115552,CABZ01117752.1,-0.5327639072166768,1.224349771480919,0.07981989108005405,0.18691288876612713
ENSDARG00000092240,si:ch211-243a20.3,-0.5625326779878871,2.147183873770721,0.08017155676573111,0.18746234450935798
ENSDARG00000031548,ephb3a,0.23988681033357512,6.070231194951151,0.08055881693149701,0.18808737389365934
ENSDARG00000005590,mtf2,-0.2671397593926938,3.3285610542224746,0.08163968346586968,0.18964953088822306
ENSDARG00000099708,cacna1hb,-0.27826144276837955,3.67938634348052,0.08200549049049284,0.19026371469071401
ENSDARG00000055900,zswim5,0.15998582841822928,6.2178201364578225,0.08204801698883833,0.1903358431192346
ENSDARG00000076043,si:dkeyp-73d8.9,-1.97755496739438,2.8002166483561846,0.08222758155940858,0.1905664285722227
ENSDARG00000056806,pde5aa,-0.7000186080356103,0.4385746614904036,0.08246435706607097,0.19104917010374386
ENSDARG00000101915,pin1,-0.2921144877202943,5.521971191840742,0.08246973041851777,0.19104917010374386
ENSDARG00000110105,CABZ01044235.1,-0.8446316325857847,0.13021328588952222,0.08335664441869228,0.19261971436287176
ENSDARG00000060929,rnf220a,-0.19083725283473635,5.5332503250291385,0.08352659072359099,0.19279823410189403
ENSDARG00000092671,pard3ba,-0.5825871499140548,2.0534697293617525,0.08360422467252683,0.19289715731431595
ENSDARG00000069632,emp1,0.36135056228900864,3.9754398319493376,0.08406733120001142,0.19367027428605704
ENSDARG00000075543,chd8,0.16917481456138067,6.549445435662334,0.08408764381640148,0.19369025375206542
ENSDARG00000061830,prss12,0.6429970143411752,5.003141394347617,0.08445652837018194,0.19429788913035084
ENSDARG00000024101,adra1d,0.3250273124910485,3.532314433701632,0.08532371199171754,0.19559626091045237
ENSDARG00000023303,zgc:66427,0.25178894917858297,4.3952597489012515,0.0854913251721,0.1958930943078689
ENSDARG00000109215,FQ377603.1,0.28776350897582387,2.8529525845345156,0.08610846116349714,0.1967859685120942
ENSDARG00000079250,BX323590.1,-0.20261558065639013,4.369529246960235,0.08692507966256276,0.19814155145000606
ENSDARG00000038541,ccr12a,-0.6593695024090388,0.5018650503648872,0.08751565309338284,0.1991603483963198
ENSDARG00000117555,FP236157.6,-0.7168458996756611,0.09503955164442036,0.08762095332805502,0.19929096000257457
ENSDARG00000113848,LO018629.1,-0.33037151326796377,3.309663226103688,0.0880976505631632,0.20023834249023842
ENSDARG00000002377,mief2,0.3315945767037927,2.6594244626860126,0.08811457546737038,0.2002494585874137
ENSDARG00000061985,rbm47,-0.49755951136764726,4.294631169671828,0.08898743520587751,0.2018196704137661
ENSDARG00000022810,fzr1b,-0.18099499551776033,4.80789069062408,0.08906476965147808,0.20196753434186362
ENSDARG00000088202,sh3d19,-0.4481458181724207,3.4017867248094227,0.08921541620447485,0.20208882734038405
ENSDARG00000017180,npc1,0.22876855437599028,5.307916165226855,0.0893898438804306,0.20239821503421432
ENSDARG00000074182,prokr1a,0.5897888816885074,0.7230323392448517,0.09109953170411338,0.2052754159733384
ENSDARG00000021200,nebl,-0.5493429416177956,5.847355330849428,0.0911216810711483,0.20528243614317956
ENSDARG00000020895,bag1,0.21508134502678247,3.9645691845877,0.09136404367545681,0.20558224057024552
ENSDARG00000089172,si:ch1073-391i24.1,0.460399821993443,1.2834652796472004,0.0914975490643437,0.20577097700393948
ENSDARG00000031952,mb,0.6945696158375613,0.16077874918144153,0.0923405146157813,0.20705378833130317
ENSDARG00000095059,si:ch211-106h4.5,-0.43531938472399284,2.073895199003375,0.09240627921906695,0.207088422230394
ENSDARG00000031632,chst10,0.3363196060739282,3.1640896892692676,0.09337049116994506,0.2086603509357891
ENSDARG00000075639,si:ch211-89o9.6,-0.21357526183385464,3.6116940099746073,0.09338924906167471,0.208674245251278
ENSDARG00000059826,crtac1a,-0.33213738086856714,5.839359431685472,0.09350746544827207,0.20882622803103573
ENSDARG00000024479,pigk,0.2474922451146847,3.266726894687391,0.0943607495253163,0.2101958329452829
ENSDARG00000002190,chmp2bb,-0.21933741994563466,4.617213475302876,0.09460770738644711,0.2105204935692003
ENSDARG00000016233,sdr16c5a,-0.30892425554299435,2.9735871172110593,0.09553654235923204,0.21213344874000814
ENSDARG00000038862,kcnb2,0.7352448816518067,1.9202961545249166,0.0957113837736957,0.21230505551714274
ENSDARG00000105022,FO704813.1,0.569077740037283,5.5441670366623566,0.0964647776352432,0.21359599465741141
ENSDARG00000017780,rorcb,0.3067997462934395,4.065150142347929,0.09653084996587667,0.21368919435471098
ENSDARG00000053586,creb1a,0.23938784088986606,3.65268708145067,0.09684421296644874,0.21423659980878848
ENSDARG00000026053,hltf,-0.3098264801133274,2.810075634575928,0.09761496426269836,0.21536900097206324
ENSDARG00000043713,asf1bb,0.29671778900601076,2.778320590116987,0.0981062317591105,0.2160518391307039
ENSDARG00000089940,znf1008,-0.4199345279132058,2.350238305294991,0.09821647034460092,0.2161515760526596
ENSDARG00000102252,USP34,0.18069894655993288,5.9929334453478775,0.09850025981169337,0.21654701060464762
ENSDARG00000074282,si:ch73-12o23.1,0.20688158743665994,4.811101357403772,0.09886412540217511,0.21706017240957828
ENSDARG00000053318,lrrc6,-0.5963899877569387,1.1629110785664656,0.09889444901030653,0.2170981044236808
ENSDARG00000002127,stam,-0.16686852421056383,6.005680980100921,0.09896137499647967,0.2171590768747754
ENSDARG00000091481,foxc1a,0.26870329982952024,4.122653808615836,0.09920962112920233,0.21750304289722355
ENSDARG00000022891,zgc:175214,-0.17111144978552734,6.222044746042863,0.09927647356544904,0.21759227082838145
ENSDARG00000058090,cfap57,-0.3922637401108873,1.8447953545811706,0.10003168990677576,0.21872979508342194
ENSDARG00000057303,galnt7,-0.16837751270644077,5.584841514575389,0.10095184403407559,0.219931747149387
ENSDARG00000090292,ralyl,0.24332233586142882,2.690807912265541,0.10141458956122319,0.2206221428028179
ENSDARG00000053463,poglut1,0.38098650761925423,1.4796966155759737,0.1032577870666911,0.22357511216484252
ENSDARG00000074131,kif5ba,0.20914742996958624,6.636600748573917,0.10419684396979556,0.22502731780108995
ENSDARG00000104290,ripk2,-0.334797761955067,3.1714748758102327,0.10429110540524411,0.22511402178534984
ENSDARG00000012458,zgc:77849,0.19386204134640792,5.157600969368355,0.10441616649315016,0.22517949850259444
ENSDARG00000014674,acsl3b,0.17969223487144775,6.638508167142644,0.1053046442774531,0.2267722635921858
ENSDARG00000052348,smarca5,0.16632556370115353,5.654488417292755,0.10551892890274879,0.22707764983729983
ENSDARG00000017494,tgfbr1a,0.3541868432032647,1.8151878501374554,0.10701471728323453,0.2297401376867349
ENSDARG00000051975,cd99,-0.4108554544878858,3.359482342551235,0.1072335857793374,0.23004716784371548
ENSDARG00000057751,zbtb47a,0.35940838321842283,3.247623091149744,0.1075804472605132,0.23042072884733425
ENSDARG00000059900,tbc1d9,0.17211235688658966,6.3940013311537776,0.10762329088135984,0.23048282628903832
ENSDARG00000012610,saga,-1.798786100746236,3.413910399418971,0.10799071724371134,0.2310318250109741
ENSDARG00000038743,copb2,0.1812308622934079,6.393037961704744,0.10818062829687801,0.23128498228615205
ENSDARG00000058267,glmna,0.27389745643848057,2.5010809416375785,0.10959054634508811,0.2334495029723543
ENSDARG00000020001,rad23aa,-0.194049101575003,4.633176762012997,0.10974942248893696,0.23365281348719436
ENSDARG00000079350,znf654,-0.1959108795103448,5.662975660043629,0.10984737699046584,0.23371184671031217
ENSDARG00000087979,CT573433.1,0.19556305894129186,3.9267264944801887,0.11030330137845747,0.23453193648575676
ENSDARG00000056478,si:ch211-168b3.1,0.18316641872996972,4.593482496426939,0.11063581423022895,0.2351408059032405
ENSDARG00000087205,akt3b,0.19050544203544573,5.947009252715093,0.11108159808949673,0.23591548081802496
ENSDARG00000104392,eri2,-0.6150622484379112,0.08470165595168752,0.11132162850414923,0.23630461772025044
ENSDARG00000019838,ugdh,0.2887299775855661,2.058808234037608,0.11196911575476926,0.237282506792513
ENSDARG00000091408,mtcl1,-0.2005610735719451,4.655941441092232,0.11225713184742703,0.2376840150071492
ENSDARG00000102407,cep97,0.36648650521781895,2.3420903489493634,0.11246543403722718,0.23806447301608707
ENSDARG00000026068,trappc5,0.1890680809901808,4.391891345135593,0.1124854383900604,0.2380765320288228
ENSDARG00000036967,smox,0.4273928213662462,7.022751199247822,0.11255577739588431,0.2381648189048213
ENSDARG00000002634,b4galt1,0.6205511452957843,0.38683574415897803,0.11284630471850433,0.23865817368021253
ENSDARG00000069194,mycbpap,-0.4932019329732533,1.2898348856539206,0.1133738766663265,0.239621657275203
ENSDARG00000103099,EARS2,0.44489365082145826,1.3146768710613244,0.1134097104725738,0.2396669522813853
ENSDARG00000010791,dla,0.5701267788754236,2.231840437803367,0.11374183830322475,0.2401553342679431
ENSDARG00000104807,si:ch73-221f6.3,-0.2884548128190671,2.2338143966946467,0.11404761971310672,0.24073986959610502
ENSDARG00000079873,si:ch211-160d14.6,0.24311900773583678,3.4521632221645273,0.11564270245921171,0.24327738764020548
ENSDARG00000053518,adhfe1,-0.6612168162189737,0.9166315433591726,0.11601276009971374,0.24377476045703203
ENSDARG00000003866,tm9sf2,0.3416937863696822,6.445761171468461,0.11712944671210763,0.24565591042216678
ENSDARG00000052866,htt,0.14203722209237568,6.445639727713677,0.11832668418666316,0.24745284567359715
ENSDARG00000029751,wbp1lb,-0.3765489156155098,3.047768276324709,0.1194456675456238,0.24931960711981685
ENSDARG00000087426,si:ch211-151p13.8,-0.2257522617352971,5.6018720965951845,0.12079991029730605,0.2513895081724828
ENSDARG00000116769,ZNF521,-0.15301180490700547,6.365056347042799,0.12097425215708753,0.2516579017244576
ENSDARG00000039142,arpc5a,0.30457012485815843,3.2059208606348633,0.12211684676960609,0.25330644854727563
ENSDARG00000002937,meis1a,-0.6809094249569155,0.2604326283402008,0.12311916832722765,0.25471875680281836
ENSDARG00000063218,ppm1la,0.24755317613587105,6.135341749905483,0.12400745431796437,0.25611071612894715
ENSDARG00000074812,fhdc1,-0.2654529308071499,4.372574933887742,0.12419417667483125,0.25640088087707097
ENSDARG00000092950,BX294379.1,-0.5031811785615222,1.3288242642475994,0.12431288075072795,0.25655045711175906
ENSDARG00000078694,phlpp1,-0.44476259547834773,5.795166492809457,0.12460569076577234,0.256931684552968
ENSDARG00000031108,lrba,-0.15008633358184478,5.981267234109323,0.12560839678741997,0.2583908669233117
ENSDARG00000016065,tlr3,0.5214889305569802,0.41824837821967825,0.12613780255745438,0.25912753513037545
ENSDARG00000053358,basp1,-0.2529829398140278,9.617722028468982,0.1276186744781008,0.26129872564483786
ENSDARG00000103145,cdk2ap2,0.32498082677674683,2.1645176746436845,0.1276429395953485,0.26131625428968985
ENSDARG00000055843,cdh10a,-0.20407838297624686,4.937094627949665,0.12815873568361452,0.26201761417561686
ENSDARG00000093064,SMIM18,-0.22328023735646427,3.9609681697207257,0.12925787454503135,0.2636257893176626
ENSDARG00000015506,pibf1,-0.30196953004062066,3.2488049269680386,0.1296185046521003,0.2641582262597611
