gene_id	Ps2Ex3M1_WT_6month_07_07_2016_F3_86_Fem	Ps2Ex3M1_Heter_6month_07_07_2016_F3_80_Fem	Ps2Ex3M1_Heter_6month_07_07_2016_F3_81_Fem	Ps2Ex3M1_Hom_6month_07_07_2016_F3_82_Fem	Ps2Ex3M1_Hom_6month_07_07_2016_F3_85_Fem	Ps2Ex3M1_Heter_6month_07_07_2016_F3_84_Fem	Ps2Ex3M1_WT_6month_07_07_2016_F3_79_Fem	Ps2Ex3M1_Hom_6month_07_07_2016_F3_78_Fem	Ps2Ex3M1_WT_6month_07_07_2016_F3_95_Fem	Ps2Ex3M1_Hom_6month_07_07_2016_F3_83_Fem	Ps2Ex3M1_Heter_6month_07_07_2016_F3_89_Fem	Ps2Ex3M1_WT_6month_07_07_2016_F3_88_Fem
ENSDARG00000025325	5.481643747775404	5.380692102889793	5.444632974632935	4.952334245041956	4.876712087560219	5.051009885186321	5.6397411123247965	5.356971146468778	5.777620837844276	4.9183465785293325	5.3502017808847935	5.77174398422318
ENSDARG00000096249	5.117432787452072	5.707259949300225	5.98757325290116	5.6996528029803155	5.89069624863605	5.792275035203064	5.43341721424299	5.912500090881757	5.570515754700029	5.712046779843086	5.810006361334377	5.732651107864545
ENSDARG00000037283	3.715762483113267	3.1853207165750237	2.788293694269734	3.0301786258873458	2.7152227965275446	3.201674896559376	3.515223138964017	3.0024778058221555	3.3213315332708295	2.9828704226606817	2.820388143812897	3.1509875048123357
ENSDARG00000016163	5.792275035203064	5.631730546885352	5.421019887954561	5.556032441740942	5.602796557518565	5.078269133296262	5.7297243821333455	5.517291410643953	5.741423368108785	5.618436806491929	5.609422212427312	5.79682806821658
ENSDARG00000031658	3.9427631119126327	3.0812228381936597	2.6916924297315963	3.2145228778163335	2.775557778790075	2.4160811840158827	3.2496713071114867	3.0169016527971575	3.485661167281233	3.1736462334096154	2.8598413163640455	2.676587147953759
ENSDARG00000061981	-0.0694347042618979	1.6547462199156118	1.958050149137604	1.8250259618842586	1.4162079005415453	1.9669943471231421	0.8425695780579621	1.4973013342581316	1.407225807718671	1.7798427603622076	1.3682345628822525	1.417203030727551
ENSDARG00000036995	3.014322939547343	3.294527183529333	3.3169253445720175	3.187146251714016	3.3282806842261525	3.3877777805252474	2.8207021542390556	3.1968166665038518	2.60498050638646	3.2783613693118747	3.3727581503368897	3.274330725741492
ENSDARG00000060994	5.2790643571008005	5.862092717135285	5.927448339726078	5.875653051540315	5.814476752862029	5.95577444964144	5.630501258753704	5.804755943510265	5.6564556364287935	5.803337497641813	5.8890198996208385	5.82561576002219
ENSDARG00000014302	4.242182227095503	5.101626595228858	5.199257750616566	4.9985332276064955	4.966396748787063	4.8738601578919996	4.592684121813888	5.2836491183080625	4.8229359061076496	4.815551723359785	5.248034878230779	5.006162411070316
ENSDARG00000055996	7.0936364193907515	7.777603481316153	7.416690297395046	7.452925607133919	7.612642977478034	8.050008809312356	7.359488323369032	7.27232614194657	7.226645420495656	7.406980340860203	7.2521404336028885	7.295789873513585
ENSDARG00000075904	2.854212538083964	2.0421796589083083	2.274357052485861	2.1397435742381985	2.1562000059756077	1.9382892937286407	2.562133720096389	1.9607781385844578	2.6188281406409573	2.3271829054428896	2.314184358859965	2.2718344166001536
ENSDARG00000098769	2.3967021837357647	2.870908173573465	2.9970739046327366	3.0546402354976516	2.776471514965155	2.9699181924784597	2.2800873014260867	3.09952124657289	2.49415209301037	3.053417440767933	3.1097860367076766	2.993190817690899
ENSDARG00000100225	4.097730544055834	3.6044556981810834	3.902089691309538	3.68847100095393	3.700001661670814	3.311230502748016	4.0047729827948215	3.8003225434062577	3.9602654752178434	3.7915028022434596	3.76174825735779	3.8883568634939882
ENSDARG00000037350	6.447736462171774	6.634532788974286	6.587104891405321	6.3355893186500865	6.577559642326172	7.292833454304157	6.293868022245613	6.436206939645285	6.224599752287125	6.486141686399383	6.314637886869681	6.270812979209106
ENSDARG00000036965	3.3758958345657835	3.9375950717851618	4.008354450202359	4.111400769467978	4.212635242220299	3.7590247728374666	3.4534504732884095	4.35404402887573	3.706317025916399	4.07587867465003	4.189732397656974	3.8349682084054084
ENSDARG00000058962	2.6641010313201763	2.0457235384266546	2.194643854315999	2.004184985626904	2.12161598965066	2.3081813605926707	2.7464919770980236	2.3856048991209837	2.6590605996540093	1.9993118394842897	2.048833289712092	2.3559443221022933
ENSDARG00000100199	1.3058865350333204	0.02720210732203121	-0.345521696659131	-0.5587844578546335	-0.6972627801709432	-0.10969199654162187	0.6773672276155005	-0.28959137261741086	0.11303582119670752	-1.0836661432565906	-0.9930596840784718	0.0017394584376431155
ENSDARG00000097415	-0.23739757584250398	-0.3081797502099253	-0.42221052541168724	-1.0836661432565906	-0.761942997385817	-0.8689090483749338	0.22275600576686516	-0.3262256874913989	0.6340801759919459	-0.832122118896816	-0.5315344492996497	0.4174713548047433
ENSDARG00000077410	1.9335592305857425	1.2547759803334144	1.5897167260529885	1.6957594199801296	1.7958994377322395	0.8664842375891801	1.7172690972816111	1.5148622107365615	1.6547462199156118	1.3587130005786565	1.1713707779054574	1.4695507030363633
ENSDARG00000021225	4.621861615880461	5.191897445465239	5.306558150906932	5.159960412580556	5.400678375784753	5.274619683279587	4.815551723359785	5.347050658022904	5.0306191207988835	5.371020056159381	5.2340512111768565	5.1717792778717415
ENSDARG00000102858	1.854008216953936	2.6711773180366323	2.200017602336184	2.3038411189582755	2.4924510434637375	2.672717414930415	2.0096948053875883	1.9706656011270745	2.173257280537892	2.4271570764497445	2.5066313201969264	2.2104124513443777
ENSDARG00000069951	5.910091484950339	6.350681679431422	6.665826259070085	6.827335165252415	6.507097361985043	6.853898012975403	5.900776747103077	6.3594580409045625	6.440485994080138	7.049015467533037	6.728748471093898	6.441835691457216
ENSDARG00000003607	2.5914106238436805	3.750062952268636	3.5461832814850247	3.4564643204286294	3.518292205853059	3.480358747363724	3.0091457846415053	3.5577415254278235	3.2370535231900868	3.4534504732884095	3.5388937062965815	3.5549678244531893
ENSDARG00000105127	4.062898614801535	3.5235291846903447	3.5099367336461182	3.4120143763980337	3.483210192902318	3.067780271394634	3.4947892045642273	3.4492506641582352	3.8567754048993774	3.1859229983184614	2.9919520131273574	3.453139985949026
ENSDARG00000008858	2.8099397533425483	2.1082803727993644	1.8664640420430585	2.078644433810993	2.179898745923124	1.6428815396027705	2.1877291040325044	1.9860614015627365	2.5312906462517533	2.0518643328150037	2.1050502272216516	2.1241238334458457
ENSDARG00000003517	2.291451362926247	2.8790999621731443	3.0043518052509204	2.8468167713029517	2.7386329868659	3.4193080554506987	2.3825777276279645	2.7959948013890945	2.753803926474933	2.870589462653236	3.1394350789567635	3.019694724767656
ENSDARG00000061504	5.175730958265283	4.9429583234559145	5.066471897924792	4.953176143486945	4.921415654687027	4.777229658138786	5.241118187889522	4.967234311992035	5.154178376601962	5.010303859820944	4.885188642651786	5.105860048205793
ENSDARG00000063018	4.5368015408276205	4.136106604209292	4.067063421832527	4.142280222237766	4.123243991663881	3.994029599626721	4.416802308595227	4.157507324744938	4.301681385045103	4.257120863065412	4.256138939200709	4.323321402372111
ENSDARG00000074571	2.1607164531257035	2.7107988467970143	2.645056813521439	2.388783016278585	2.4257610626260533	3.1930624434176114	2.343122760637299	2.239400610825129	2.490678322393551	2.564486996849052	2.480244833637457	2.2804688361073975
ENSDARG00000056186	5.703783150132724	6.525051964715544	6.4463059845664	6.331825675298601	6.587104891405321	6.415847525989911	5.996755996945933	6.618283390266261	6.0262620514040215	6.450513455982161	6.221163717620655	6.392894518819796
ENSDARG00000070543	4.004192107673229	4.352419316692336	4.442125444600649	4.271790295061695	4.37642899093796	4.481731144991632	4.078318445378049	4.70047372874916	4.1917045763196095	4.05849478173397	4.398803082139848	4.107996063626413
ENSDARG00000046074	3.71299589645665	4.496218632088533	4.354750189205124	4.099622250033136	4.196957483489252	4.396686321852332	3.99902691726206	4.145398460084183	4.075247443734842	4.409894892233568	4.234412197450324	4.266780256989715
ENSDARG00000053326	5.271151965386939	5.092312311588737	5.023952030188417	5.138903804509912	5.318198797979177	5.044161860683177	5.631730546885352	5.509443092180838	5.286267504193673	5.14786745950868	5.193864629805514	5.36561139023013
ENSDARG00000075564	5.046911257239597	4.748926471221347	4.68110376222176	4.468166098234535	4.7355116186305315	4.096457387131979	4.962034682536919	4.310571348706786	5.044161860683177	4.554534242609206	4.409894892233568	4.567338690659123
ENSDARG00000008287	3.2836078837366776	3.0153076272044745	3.0078646212361377	3.2714961582050686	3.10918389293821	2.4096126289044593	3.1953104597646274	2.9668160317375074	3.4148233768351433	3.023440906023523	2.8676685022099417	3.0489370375814007
ENSDARG00000059908	4.1299966830926875	3.5897343025904833	3.4427500893749285	3.7894188046530193	4.0667469134576155	3.2904256620079693	4.128977907656461	3.4932581627747656	3.801479599066332	3.430208682751632	3.5586594972610173	3.56175007825522
ENSDARG00000061800	1.118221930025559	0.17900062272250228	0.38624084344207166	-0.0694347042618979	0.16998256972170633	-0.42221052541168724	1.2547759803334144	0.9557687885493835	0.3184573969038893	0.07114342548151731	0.5337539061056256	1.1035064298921773
ENSDARG00000038855	4.847946077477616	4.544267798646038	4.440347911612708	4.783771499251436	4.389003770600524	4.137708547282255	4.8554683286002955	4.575614843523409	4.75508874562512	4.411239028802675	4.629996395180612	4.696218602818332
ENSDARG00000069946	3.6286248362709292	4.565501371600812	4.162982339731342	4.233796789431729	4.692802120848706	4.063215778955816	4.146371078776529	4.00091214529816	3.751809431066084	4.188153061776945	4.132786268817458	3.522612657103768
ENSDARG00000001470	3.9670706890668703	3.492611629537593	3.478855672825631	3.5467503203597137	3.039534264569037	3.3020296635939643	3.8242681485496473	3.566302357477245	3.781915061558315	3.0664641815168885	3.6105484954173845	3.884717006476703
ENSDARG00000017311	3.6384534520466945	3.1440750476156096	2.7477426883046814	3.0827477349879895	3.137605303305519	2.8024634847046563	3.4742157889116276	3.150043417198138	3.2139102317544515	2.892126139651858	2.7844451518410436	2.842710789513202
ENSDARG00000037262	1.7008577711295176	0.3603094633706707	0.8535895061837766	-0.10969199654162187	0.1884817379905006	0.08226536450698996	0.9470130128527452	0.07114342548151731	1.3159537346849746	0.6535500789213109	0.8861635546973892	0.9557687885493835
ENSDARG00000005593	1.0115919742523474	0.3603094633706707	0.4293519725431345	0.11303582119670752	-0.4656369507879754	-0.4656369507879754	0.36703118739929375	0.2884697140050969	0.8234436341238651	-0.345521696659131	-0.6972627801709432	0.7440253785705675
ENSDARG00000038693	4.537165395165055	5.3044420084440365	5.097019414596642	5.15071839354643	5.164278872340488	4.675338751274376	4.536067765887971	5.133697630034813	4.742637695558944	5.047419531277517	5.171301182303276	4.999002775348213
ENSDARG00000009484	2.285305573647994	3.6075854364846234	3.1819238687032376	3.4704032909507685	3.40432468473906	3.1570832963018534	2.945458649473804	3.0562158751549946	3.049236146903854	3.278062325696979	3.2462695337064162	3.060353098135039
ENSDARG00000061948	2.5030201655106334	2.4415521571454226	1.6601209366248075	1.905020208877423	1.8592341704760131	2.0561771277044576	2.6184717659156522	1.7543843129009116	2.4707343415943366	1.4661108317206324	1.3033457605287193	2.231446180546512
ENSDARG00000087421	7.839197325457858	7.647085774864535	7.698517405357991	7.678492179855617	7.624022345843163	7.423204043352203	7.903966007137111	7.316676441045912	7.942548907426165	7.356383031882436	7.579092150082205	7.803634218702007
ENSDARG00000007786	4.436782393684527	5.002172066823158	4.649834893534708	4.767085971432464	4.872205838520022	4.472419994233494	4.498809642117048	4.66289476741167	4.240804106430754	4.880620593483222	5.0895357158311105	4.636347858553372
ENSDARG00000042881	2.369087434083629	1.5148622107365615	1.9735916883348015	1.9387586779562616	1.591885778677212	1.8050876719873465	2.388094115600401	2.1017313257089407	2.2991503802402375	1.6356813600063376	2.074060240773077	2.1677562183572485
ENSDARG00000037276	2.1658577166516633	1.0549058598472212	0.6574712003476346	1.2406915817268236	0.8115812523210226	1.9020505664441865	1.901549930282854	1.256029869597476	1.8608182289314086	0.8176508925823325	1.0270079338843994	1.5173761304861024
ENSDARG00000074575	5.84884824239605	5.382929867271609	5.683528882218103	5.509443092180838	5.598976702476511	5.032906582466199	5.843384746083858	5.516679547865766	5.784083455415217	5.394998370097534	5.247015165507477	5.351320985393489
ENSDARG00000093774	3.1859229983184614	1.1595445713464438	0.9918008887426115	2.5221517757554657	1.3780099914880584	2.1877291040325044	3.005907202850295	0.7731084319826769	1.8238337980545904	1.3842277908108644	1.1868884236799042	1.6587856675459411
ENSDARG00000033451	-1.0378388332051243	0.7476045701365863	0.9688400874494287	0.4174713548047433	0.3258404236937964	0.2640095667531721	-0.7305350269657458	0.5863798668692599	0.0017394584376431155	0.48635146733806467	0.8613577602088203	0.7731084319826769
ENSDARG00000074635	4.2797088212184216	4.725617939691674	5.092312311588737	4.2603121872080925	4.968106005472027	5.053700305664197	4.157507324744938	4.606413157222537	4.676482501731623	4.544611240936627	4.7307267295885795	4.748161407796425
ENSDARG00000078022	4.2366735450792925	3.8799493834417214	4.2515213222886965	4.1585076748196705	4.2583948804003775	3.5696266404099095	4.268416284763848	4.133405366832201	4.43997807183804	4.169044631232853	3.870046271353075	4.062588010974489
ENSDARG00000097884	2.4278435908475604	2.0443926038259606	1.7362014035153488	1.9726159468878137	1.893781040796429	1.755021432091072	2.2034649880641592	1.519827646745982	2.2299697114570103	1.989606279499856	1.8068105129239151	2.096491437639259
ENSDARG00000069175	4.22237253874027	4.714854690375711	4.671883924584726	4.65868035843365	4.725245819496444	4.9433679253846385	4.384117189179711	4.698167288225267	4.498809642117048	4.579664436472431	4.8143355249862	4.7470520257907705
ENSDARG00000099640	2.6440691566926215	3.209848946712457	2.7829145338871126	2.7544512235505767	2.4714228690255595	3.017841511796668	2.4880342438529435	2.417419884378204	2.756054548074917	2.7170715270475423	3.088768665957179	2.758244750748208
ENSDARG00000032056	5.228067746941171	4.911893337694747	5.188488666317662	5.051492562276351	5.048343818183391	4.921844631350491	5.298367155952276	5.18455541882803	5.3758214200217616	5.096119223263999	5.12672585840673	5.364551399676192
ENSDARG00000103914	2.5131061970692095	2.6021141104479106	2.9404454766834225	3.1490910368000202	3.092831228138774	3.498845687653022	2.1422080905768275	2.4349933707805342	2.130429070148281	2.4235672047740113	3.134802078221254	2.901965439169364
ENSDARG00000029898	3.0919376629484674	-1.3590075580888845	0.03945495707940205	1.5190727081443023	-2.018040743521812	-2.3847700661921527	3.461942610573251	3.3485851618172062	-1.8896242431648993	0.5020086858578967	-0.09504817541637811	-2.018040743521812
ENSDARG00000104660	0.02720210732203121	0.6254100803966809	1.041688092358084	0.8147792101944602	0.8638661611497129	1.414269744258453	0.7476045701365863	1.007722839523777	0.6340801759919459	0.9333918986649308	1.178674428772036	0.5237814891389849
ENSDARG00000020771	4.313679324954207	4.636347858553372	4.642539131880833	4.708144219893024	4.488950022392895	4.601753831572627	4.317773768779977	4.813099695087102	4.379530286521326	4.692802120848706	4.724417504083372	4.56286760865475
ENSDARG00000070162	6.634532788974286	5.888042753724216	5.905953337095813	6.046071828818452	5.998616238584223	6.105963195541406	6.193086554359487	6.074242191165126	6.172402137358221	5.961889911350399	5.967102584171988	6.045046861989339
ENSDARG00000101474	3.795146268609817	3.4036935616295056	3.4353672456880746	3.6051367053148997	3.4230424041645398	3.194693396007367	3.6005632935787233	3.478559757211081	3.6727932983248053	3.6469303334770657	3.5726801611312418	3.818827626251487
ENSDARG00000086877	5.831540440309853	5.556639442396438	5.704476539564489	5.4941655755907135	5.486291821576595	5.01727271901281	5.7106069542299	5.462646791769572	5.986655380592346	5.742827004456757	5.543449912772081	5.763380984065
ENSDARG00000093120	4.160071093105809	3.719030534335597	3.884717006476703	3.5963427203873937	3.735951924448299	3.422728850915159	3.921074774537422	3.843746638070165	4.118418103173543	3.1796337407112802	3.7768668932383314	4.076786149899871
ENSDARG00000068305	2.5845400339772944	3.0046653194757917	3.2289917587402344	3.127434866518524	3.0159533931268605	3.6712908559120865	3.0652138075861295	3.249988306373802	2.7361288886490507	3.287030468643662	2.994161864329254	2.8620144498135445
ENSDARG00000037760	3.2727532181629764	3.588282685339118	2.9621229328520773	2.7330142803183337	2.9742169798150484	2.605621174381974	3.855273636083373	1.9079453743912016	3.9147983843809953	3.4318073718087176	2.7557150330805467	3.7048244066063236
ENSDARG00000096668	2.2424985363926764	2.5904410643306175	2.7547912380825634	2.2243885023926526	2.2800873014260867	2.572922765702261	2.353397709656004	2.4064801884446974	1.9035683229260663	2.766226283704292	2.576790386064192	2.258379998667891
ENSDARG00000062606	0.8885646628198764	-0.6060935549774165	-0.403125679731704	-0.761942997385817	-0.6060935549774165	-0.7305350269657458	0.5073001412974447	0.19741654432029376	-0.6060935549774165	-1.0836661432565906	-1.0378388332051243	-0.3081797502099253
ENSDARG00000104437	4.329055853219682	4.804397785310545	5.091338827451723	4.8229359061076496	4.713171043590559	4.780123760038949	4.387301191772408	4.8291110985347645	4.688118149547523	4.866098843267251	4.929139317555789	4.849551136199436
ENSDARG00000037487	1.4877355447670007	0.8056562195770729	0.9493596570137877	1.1742804153091013	1.0900438833171515	0.5020086858578967	1.6151285574055434	1.4407364407161651	0.9195310124994638	0.9403117961978236	1.2107617923608958	1.8211136881150933
ENSDARG00000112034	4.167711117823564	3.2513034126808806	3.22383944528864	3.5140711168898964	3.408865751342783	3.805957227492539	3.7744632751746705	3.7401140206629666	3.5635822403949695	3.4913959888193298	3.5678148110891583	3.922055710750457
ENSDARG00000044501	2.1162716963012578	2.924361991643645	2.645710277278778	2.617796059589441	3.1506602297856237	2.378345244230304	2.0846597087596828	2.0391650469670943	2.230708714406904	2.5508215368735794	2.5554093529406177	2.0627038143383745
ENSDARG00000078751	3.241848383847363	3.6597526375849996	3.3553484365628403	3.4347832119409123	3.3749374067928146	3.7223127402267537	3.2699152217651273	3.4956743760707436	3.22645409053811	3.3485851618172062	3.400918754938414	3.3452361127513006
ENSDARG00000005364	0.5863798668692599	1.3225296027816071	1.2301132042464467	0.8204580853616306	0.7850150050524674	1.4712445113465042	0.5337539061056256	1.0813603886982204	0.7238916485945821	0.9958934219646207	1.063851081860089	1.27595912247545
ENSDARG00000021398	2.869597292731741	2.52346861625487	2.7541021776760344	2.4492170534600177	2.747113870535943	2.2073083749028957	2.856152456030224	2.5459592438922707	2.794324178219692	2.4415521571454226	1.80790969299008	2.6529663445055878
ENSDARG00000031817	2.8835602431030694	3.003731392599188	3.24280453580337	3.3304585272809413	3.091302155875091	2.9717699389572108	2.6171023274371725	3.3864854940657207	2.679448621836713	3.4720667984088154	3.2805139215067083	2.975465516556051
ENSDARG00000061629	3.8799493834417214	3.136999694317563	3.096645760832069	3.361438112391638	3.187146251714016	3.2570331433168556	3.41360421403198	3.1059613326162303	3.3978449114672453	3.1267970755183736	3.045218037282921	3.2402711082752376
ENSDARG00000054666	3.4868734821094183	2.328209236217647	2.810262658180289	2.6414628536934868	3.03362499481729	2.3804390873060477	2.8924249940248474	2.615423181162026	2.8529422443481094	3.168152808251266	2.8147939228808285	2.9770424775187574
ENSDARG00000102963	2.605288515195233	2.1013492667196316	2.0648085458332774	2.0791006280982667	2.1461108021764668	2.2568854294359877	2.443289522922026	2.060123097402702	2.3898209851292753	2.1623011648251125	1.7616522195097344	2.2546252466241246
ENSDARG00000078659	0.7880997364180344	1.5514791595463664	1.375988449538886	1.2287578927373346	1.105287909570925	1.219316437319585	1.1491180702406636	1.4843037082478974	0.6172761802360838	1.3629117485667162	1.3413672936522003	0.898520947670876
ENSDARG00000036106	3.6323001250480216	2.9621229328520773	2.6131368906641512	3.136696956128141	2.4376936576115305	3.0818424759559546	3.4991546894635346	2.3797100170158436	3.3984779039496864	2.556350746190062	2.6024174527980737	2.79048705459497
ENSDARG00000038787	2.074872731980018	2.6759269205004874	2.3622206040194484	2.3950027049280775	2.6147848331810764	3.3667500277949967	2.443914539214628	2.5371620876975634	2.261354990169352	2.3825777276279645	2.8169834135381304	2.6080654106867858
ENSDARG00000086790	4.258699340406539	4.8362294239436725	4.7522577771443135	4.546041633096737	4.711595721125059	4.188787657834959	4.26910575044299	4.8999171184390375	4.2259240143029455	4.65638037643601	4.782580556178365	4.478826046982329
ENSDARG00000040245	4.634875320274474	5.11461965270725	4.896135778911839	5.040936422201421	5.013402589369945	5.180213741123112	4.815176023934805	5.098774894718769	4.830776240160308	4.88559617986397	5.024784144278488	4.911893337694747
ENSDARG00000029248	5.8503966529367	6.507097361985043	6.34821586337973	6.380710829756525	6.301183027581256	6.242842662608737	6.0655500686520165	6.423935092945753	6.2086375100977	6.366029037135175	6.388739179725013	6.279340271654827
ENSDARG00000078308	3.263209972579353	4.650631148972572	4.451820359026254	4.266418054752631	4.2485281737170695	4.455078407179799	3.5259350879533606	3.6991010068591255	4.1245654039598305	4.555986249048282	4.16452043782252	4.383413978706271
ENSDARG00000079501	3.8850192881417986	3.0015359935610766	2.959930773978486	3.5235291846903447	3.3984779039496864	2.7426572563692506	3.4359815598373205	3.160298559007631	3.43844347867804	3.623503601061219	3.3590861879822085	3.0616825665118013
ENSDARG00000096528	3.3929997258045224	2.8099397533425483	3.0209338481250665	3.3367358863543015	2.9627818546059057	2.5302934537856467	3.5546818360280064	3.364819709953001	3.1208636667540075	3.1853207165750237	3.268635525770863	3.2802125937247757
ENSDARG00000056369	2.9677765489117807	3.173031223099216	3.622889682340552	3.2330423851166383	3.3721121433923193	3.3181934563745683	2.8131408708759977	2.880060519988299	2.7809676664093255	3.4899062132399656	3.1440750476156096	3.1069937607975406
ENSDARG00000100166	5.296344023135568	4.860754662879854	4.906515382699551	5.11461965270725	4.8432259246015	5.175283510476527	5.324381593894923	5.107700146058623	5.272227572760955	5.099233427834429	4.972414403637978	5.073719986766183
ENSDARG00000045420	4.547126839653261	5.054553932284688	4.721182027865086	4.837451680745689	4.780498311050592	5.437875523044963	4.678859973530132	4.98837693026476	4.374971728175041	5.035107909509836	4.801528022409089	4.902462525328396
ENSDARG00000061143	4.825419909920273	4.735905772770133	4.7970232935627655	4.752662156856753	4.8358391936514735	4.807242296515586	4.934345012358808	4.7974343892424764	5.047419531277517	4.716442593715478	4.656755985539484	5.1272112306986966
ENSDARG00000094677	1.9726159468878137	1.1757847603324585	1.2927082848890183	1.3737703768548721	1.387191141681786	1.2734989282687343	2.1212336288296623	1.9570837782520702	1.519827646745982	1.3545573773519428	1.4587876071088952	1.3302792732611377
ENSDARG00000060767	5.399046597631475	4.956123837964002	5.024784144278488	4.88559617986397	4.987952978292922	5.10307202145458	5.311958743798273	5.084530221107121	5.318738097212696	5.04460677772723	4.936096137559524	4.987952978292922
ENSDARG00000041394	1.4260268096911766	2.0518643328150037	1.567546799618746	2.359004308951122	2.0690181363436775	1.588987678871129	0.5237814891389849	1.8963898861341075	1.2220028505450933	2.540748717309915	1.565971999965503	1.188252194590762
ENSDARG00000005218	0.5527118934413955	1.161069988097153	1.2010761919396353	0.7272833292369496	0.8938560200164871	1.7913138280678353	0.7031360856720932	1.1909565769960326	0.7546640700647349	0.6297047938442848	0.7731084319826769	0.8056562195770729
ENSDARG00000058701	4.3952214618984735	3.6417813674123574	3.448029773913074	4.361557217854194	3.565117231173874	3.868576570496946	3.9921731790337516	4.201540381861598	3.965542774001354	4.18305354899851	4.039541902720474	4.390021169930634
ENSDARG00000058410	0.9853606856215689	-0.23739757584250398	0.04980291374234369	0.3465724966947117	-0.9930596840784718	-0.03293807903486057	1.375988449538886	1.2010761919396353	0.28115229905107375	0.03945495707940205	-0.08258987260790374	0.4514652484545909
ENSDARG00000075112	2.1324137739759452	-0.20288014487362904	1.106842118879023	0.6884495719513817	0.43488589518801524	1.1018285286428786	1.3147886931938615	1.3480921414925708	1.1216940746175603	0.7966862792904621	0.9621001215720995	1.4578628419153943
ENSDARG00000058734	2.0855056614743264	3.623503601061219	3.6521494196927513	3.032079839449706	3.692626475953076	3.91826502586584	2.7017903698786903	3.8216254793267717	3.24280453580337	3.475118463626685	3.4956743760707436	3.670714839493073
ENSDARG00000005544	3.8979629053491616	4.627628910784459	4.729591738865041	4.410912607404929	4.703704039414475	4.158830166706073	4.063215778955816	4.775305352932779	4.344569392960557	4.5590361243507695	4.491800758540292	4.31470967492002
ENSDARG00000013946	4.3160925605522245	4.8487434991028815	5.301382199411014	4.929139317555789	5.282126433914451	4.711595721125059	3.8694651197146244	4.25933557285168	4.205356727964188	5.896504521435476	5.407141034154442	4.970270285627388
ENSDARG00000018961	7.702560174469017	7.091114831974931	6.964377481342521	7.022522914054234	7.212698055555265	6.672836387767779	7.201648938037651	6.714044445703162	7.024907746055643	6.860115872657223	6.730600321212754	7.003610616426116
ENSDARG00000056378	1.7814863558030678	2.542432491946854	2.4859177091725932	2.407610089728391	1.7059532396931707	2.6897979335831157	2.0669275059751104	2.3385252566161387	2.260538264275574	2.4700557152966365	2.2631435402869373	1.9993118394842897
ENSDARG00000075194	3.5574422479317533	3.2600675081231474	3.3017248149683085	2.805049496285894	3.0855478299429664	2.884859438208284	3.4133175096086266	3.2465952720144404	3.8065401483138706	3.1293113073889005	3.0742494788191	3.2513034126808806
ENSDARG00000042887	2.326841138300103	2.6555578303793776	3.0244638504187047	2.899182785388796	2.7696672499410457	2.8579564358156846	1.9833914280541776	2.8880655622591935	2.7170715270475423	3.0345876902133084	2.815722183933514	2.6252916964784223
ENSDARG00000057099	2.157357282332597	3.10918389293821	2.71140737706192	2.9492070740795415	2.9363952115326777	2.7823031504153364	2.6816648827426657	3.2399211695858896	2.377296445714749	2.7123693113232217	2.766226283704292	2.6077412289639854
ENSDARG00000015515	-1.0378388332051243	0.538540659299942	0.4806190446571148	-0.403125679731704	0.36703118739929375	1.27595912247545	-0.345521696659131	0.3258404236937964	0.1320185107931091	0.27286059365062254	0.7067769995774174	0.6990867757613697
ENSDARG00000012672	5.035548880037653	4.727987682951211	4.652547555360593	4.780498311050592	4.873440250360288	4.5741580814922855	5.129564181221275	4.577494828337557	4.7567084528707655	4.795373910432534	4.816333887590568	4.974180346707692
ENSDARG00000007818	6.754960031285882	6.870553764677034	6.747407716882252	6.881086324916556	6.915442994680113	6.697734033924419	7.061249299713394	6.866367324231357	7.13208533321812	6.827335165252415	6.71039890652812	7.010668291159524
ENSDARG00000116727	2.607386770959905	1.2927082848890183	1.5388523862419516	1.725675908438859	2.0470900475771527	1.9523338721969605	2.0723721098922545	1.9759024846705506	1.9025226533141772	1.7210256323875037	1.771361417720177	1.8435395297881987
ENSDARG00000013023	1.4607808189739169	0.8814146245224821	0.9312065880397058	1.0270079338843994	0.938193653890222	1.34599865887974	1.658118364763423	1.503389484096592	1.7731266457284292	1.480703927592511	1.3448451716894634	1.7765020826601898
ENSDARG00000008068	2.1518585623701525	1.7837623910733202	1.6194998707748551	0.9514883152920763	1.1521567348404327	1.8551291849457894	2.559008321252479	1.90982324718647	2.2704242134957138	1.4712445113465042	1.5324121613734407	2.0024075300152724
ENSDARG00000077323	2.354540149060024	2.9643789928385145	3.0040214937075063	2.846493315795726	3.058404572247353	3.0709322873934592	2.3005329364988567	2.788584955207132	2.4492170534600177	2.9714560509986385	2.9983199782767733	3.0709322873934592
ENSDARG00000058995	3.9305819513737803	2.9482861885358878	2.907348307382349	3.2079853219834016	3.135133446159132	3.2022721382188277	3.5449616877107744	2.993190817690899	3.227412234571825	3.002811055864348	3.323133631674111	3.2462695337064162
ENSDARG00000074050	1.9269133945135482	1.7405541986424793	1.5016898460046653	1.3381249156314055	1.2661916980174763	0.5237814891389849	1.7520547096224746	1.533262732242644	1.6574780353647847	1.503389484096592	1.2356092138278987	2.033899308508065
ENSDARG00000088634	2.505668353645552	3.254776854668072	3.083383856816752	2.5670851608846	3.1799572694157874	2.173257280537892	2.6806919352917302	3.6271048586151293	1.6726211020858512	2.3093335892268483	3.0812228381936597	1.7520547096224746
